FIPS,COUNTY,STATE,AGEGROUP,CASES
41053,Polk,Oregon,65+ years,377
41059,Umatilla,Oregon,0 - 17 years,752
41059,Umatilla,Oregon,18 to 49 years,4550
41059,Umatilla,Oregon,50 to 64 years,1456
41059,Umatilla,Oregon,65+ years,775
41061,Union,Oregon,0 - 17 years,188
41061,Union,Oregon,18 to 49 years,753
41061,Union,Oregon,50 to 64 years,149
41061,Union,Oregon,65+ years,152
41065,Wasco,Oregon,0 - 17 years,119
41065,Wasco,Oregon,18 to 49 years,658
41065,Wasco,Oregon,50 to 64 years,173
41065,Wasco,Oregon,65+ years,96
41067,Washington,Oregon,0 - 17 years,2998
41067,Washington,Oregon,18 to 49 years,13394
41067,Washington,Oregon,50 to 64 years,3502
41067,Washington,Oregon,65+ years,1839
41071,Yamhill,Oregon,0 - 17 years,395
41071,Yamhill,Oregon,18 to 49 years,2169
41071,Yamhill,Oregon,50 to 64 years,584
41071,Yamhill,Oregon,65+ years,451
42001,Adams,Pennsylvania,0 - 17 years,738
42001,Adams,Pennsylvania,18 to 49 years,3603
42001,Adams,Pennsylvania,50 to 64 years,1726
42001,Adams,Pennsylvania,65+ years,1426
42003,Allegheny,Pennsylvania,0 - 17 years,7291
42003,Allegheny,Pennsylvania,18 to 49 years,41786
42003,Allegheny,Pennsylvania,50 to 64 years,17287
42003,Allegheny,Pennsylvania,65+ years,14666
42005,Armstrong,Pennsylvania,0 - 17 years,389
42005,Armstrong,Pennsylvania,18 to 49 years,2159
42005,Armstrong,Pennsylvania,50 to 64 years,1260
42005,Armstrong,Pennsylvania,65+ years,1030
42007,Beaver,Pennsylvania,0 - 17 years,833
42007,Beaver,Pennsylvania,18 to 49 years,5744
42007,Beaver,Pennsylvania,50 to 64 years,3171
42007,Beaver,Pennsylvania,65+ years,2749
42009,Bedford,Pennsylvania,0 - 17 years,183
42009,Bedford,Pennsylvania,18 to 49 years,1661
42009,Bedford,Pennsylvania,50 to 64 years,893
42009,Bedford,Pennsylvania,65+ years,996
42011,Berks,Pennsylvania,0 - 17 years,3691
42011,Berks,Pennsylvania,18 to 49 years,18874
42011,Berks,Pennsylvania,50 to 64 years,8542
42011,Berks,Pennsylvania,65+ years,6432
42013,Blair,Pennsylvania,0 - 17 years,727
42013,Blair,Pennsylvania,18 to 49 years,5003
42013,Blair,Pennsylvania,50 to 64 years,2437
42013,Blair,Pennsylvania,65+ years,2528
42015,Bradford,Pennsylvania,0 - 17 years,432
42015,Bradford,Pennsylvania,18 to 49 years,1948
42015,Bradford,Pennsylvania,50 to 64 years,1032
42015,Bradford,Pennsylvania,65+ years,1000
42017,Bucks,Pennsylvania,0 - 17 years,5441
42017,Bucks,Pennsylvania,18 to 49 years,22441
42017,Bucks,Pennsylvania,50 to 64 years,11743
42017,Bucks,Pennsylvania,65+ years,8128
42019,Butler,Pennsylvania,0 - 17 years,1221
42019,Butler,Pennsylvania,18 to 49 years,6666
42019,Butler,Pennsylvania,50 to 64 years,3474
42019,Butler,Pennsylvania,65+ years,2962
42021,Cambria,Pennsylvania,0 - 17 years,901
42021,Cambria,Pennsylvania,18 to 49 years,5450
42021,Cambria,Pennsylvania,50 to 64 years,2886
42021,Cambria,Pennsylvania,65+ years,2534
42025,Carbon,Pennsylvania,0 - 17 years,379
42025,Carbon,Pennsylvania,18 to 49 years,2309
42025,Carbon,Pennsylvania,50 to 64 years,1167
42025,Carbon,Pennsylvania,65+ years,1101
42027,Centre,Pennsylvania,0 - 17 years,753
42027,Centre,Pennsylvania,18 to 49 years,9426
42027,Centre,Pennsylvania,50 to 64 years,1714
42027,Centre,Pennsylvania,65+ years,1609
42029,Chester,Pennsylvania,0 - 17 years,3897
42029,Chester,Pennsylvania,18 to 49 years,16385
42029,Chester,Pennsylvania,50 to 64 years,6935
42029,Chester,Pennsylvania,65+ years,4901
42031,Clarion,Pennsylvania,0 - 17 years,226
42031,Clarion,Pennsylvania,18 to 49 years,1153
42031,Clarion,Pennsylvania,50 to 64 years,696
42031,Clarion,Pennsylvania,65+ years,562
42033,Clearfield,Pennsylvania,0 - 17 years,628
42033,Clearfield,Pennsylvania,18 to 49 years,3142
42033,Clearfield,Pennsylvania,50 to 64 years,1548
42033,Clearfield,Pennsylvania,65+ years,1242
42035,Clinton,Pennsylvania,0 - 17 years,185
42035,Clinton,Pennsylvania,18 to 49 years,1408
42035,Clinton,Pennsylvania,50 to 64 years,666
42035,Clinton,Pennsylvania,65+ years,556
42037,Columbia,Pennsylvania,0 - 17 years,339
42037,Columbia,Pennsylvania,18 to 49 years,2394
42037,Columbia,Pennsylvania,50 to 64 years,1020
42037,Columbia,Pennsylvania,65+ years,839
42039,Crawford,Pennsylvania,0 - 17 years,444
42039,Crawford,Pennsylvania,18 to 49 years,3017
42039,Crawford,Pennsylvania,50 to 64 years,1454
42039,Crawford,Pennsylvania,65+ years,1484
42041,Cumberland,Pennsylvania,0 - 17 years,1423
42041,Cumberland,Pennsylvania,18 to 49 years,8574
42041,Cumberland,Pennsylvania,50 to 64 years,3716
42041,Cumberland,Pennsylvania,65+ years,3427
42043,Dauphin,Pennsylvania,0 - 17 years,1843
42043,Dauphin,Pennsylvania,18 to 49 years,11170
42043,Dauphin,Pennsylvania,50 to 64 years,4577
42043,Dauphin,Pennsylvania,65+ years,3793
42045,Delaware,Pennsylvania,0 - 17 years,4641
42045,Delaware,Pennsylvania,18 to 49 years,20988
42045,Delaware,Pennsylvania,50 to 64 years,9768
42045,Delaware,Pennsylvania,65+ years,7334
42047,Elk,Pennsylvania,0 - 17 years,201
42047,Elk,Pennsylvania,18 to 49 years,1028
42047,Elk,Pennsylvania,50 to 64 years,613
42047,Elk,Pennsylvania,65+ years,455
42049,Erie,Pennsylvania,0 - 17 years,1632
42049,Erie,Pennsylvania,18 to 49 years,9420
42049,Erie,Pennsylvania,50 to 64 years,3908
42049,Erie,Pennsylvania,65+ years,3218
42051,Fayette,Pennsylvania,0 - 17 years,831
42051,Fayette,Pennsylvania,18 to 49 years,4888
42051,Fayette,Pennsylvania,50 to 64 years,2552
42051,Fayette,Pennsylvania,65+ years,2381
42055,Franklin,Pennsylvania,0 - 17 years,1195
42055,Franklin,Pennsylvania,18 to 49 years,6226
42055,Franklin,Pennsylvania,50 to 64 years,2788
42055,Franklin,Pennsylvania,65+ years,2701
42059,Greene,Pennsylvania,0 - 17 years,236
42059,Greene,Pennsylvania,18 to 49 years,1259
42059,Greene,Pennsylvania,50 to 64 years,587
42059,Greene,Pennsylvania,65+ years,474
42061,Huntingdon,Pennsylvania,0 - 17 years,175
42061,Huntingdon,Pennsylvania,18 to 49 years,2288
42061,Huntingdon,Pennsylvania,50 to 64 years,976
42061,Huntingdon,Pennsylvania,65+ years,844
42063,Indiana,Pennsylvania,0 - 17 years,280
42063,Indiana,Pennsylvania,18 to 49 years,2591
42063,Indiana,Pennsylvania,50 to 64 years,1118
42063,Indiana,Pennsylvania,65+ years,1062
42065,Jefferson,Pennsylvania,0 - 17 years,261
42065,Jefferson,Pennsylvania,18 to 49 years,1260
42065,Jefferson,Pennsylvania,50 to 64 years,584
42065,Jefferson,Pennsylvania,65+ years,656
42067,Juniata,Pennsylvania,0 - 17 years,73
42067,Juniata,Pennsylvania,18 to 49 years,750
42067,Juniata,Pennsylvania,50 to 64 years,444
42067,Juniata,Pennsylvania,65+ years,447
42069,Lackawanna,Pennsylvania,0 - 17 years,1196
42069,Lackawanna,Pennsylvania,18 to 49 years,7437
42069,Lackawanna,Pennsylvania,50 to 64 years,3112
42069,Lackawanna,Pennsylvania,65+ years,2869
42071,Lancaster,Pennsylvania,0 - 17 years,5079
42071,Lancaster,Pennsylvania,18 to 49 years,22236
42071,Lancaster,Pennsylvania,50 to 64 years,9888
42071,Lancaster,Pennsylvania,65+ years,8557
42073,Lawrence,Pennsylvania,0 - 17 years,308
42073,Lawrence,Pennsylvania,18 to 49 years,2837
42073,Lawrence,Pennsylvania,50 to 64 years,1505
42073,Lawrence,Pennsylvania,65+ years,1428
42075,Lebanon,Pennsylvania,0 - 17 years,1301
42075,Lebanon,Pennsylvania,18 to 49 years,6363
42075,Lebanon,Pennsylvania,50 to 64 years,2800
42075,Lebanon,Pennsylvania,65+ years,2777
42077,Lehigh,Pennsylvania,0 - 17 years,3782
42077,Lehigh,Pennsylvania,18 to 49 years,17066
42077,Lehigh,Pennsylvania,50 to 64 years,6786
42077,Lehigh,Pennsylvania,65+ years,4744
42079,Luzerne,Pennsylvania,0 - 17 years,1914
42079,Luzerne,Pennsylvania,18 to 49 years,13078
42079,Luzerne,Pennsylvania,50 to 64 years,5813
42079,Luzerne,Pennsylvania,65+ years,4992
42081,Lycoming,Pennsylvania,0 - 17 years,740
42081,Lycoming,Pennsylvania,18 to 49 years,4638
42081,Lycoming,Pennsylvania,50 to 64 years,2083
42081,Lycoming,Pennsylvania,65+ years,2032
42083,Mckean,Pennsylvania,0 - 17 years,253
42083,Mckean,Pennsylvania,18 to 49 years,1506
42083,Mckean,Pennsylvania,50 to 64 years,628
42083,Mckean,Pennsylvania,65+ years,596
42085,Mercer,Pennsylvania,0 - 17 years,678
42085,Mercer,Pennsylvania,18 to 49 years,3515
42085,Mercer,Pennsylvania,50 to 64 years,1861
42085,Mercer,Pennsylvania,65+ years,1999
42087,Mifflin,Pennsylvania,0 - 17 years,243
42087,Mifflin,Pennsylvania,18 to 49 years,1969
42087,Mifflin,Pennsylvania,50 to 64 years,1113
42087,Mifflin,Pennsylvania,65+ years,1201
42089,Monroe,Pennsylvania,0 - 17 years,976
42089,Monroe,Pennsylvania,18 to 49 years,5095
42089,Monroe,Pennsylvania,50 to 64 years,2743
42089,Monroe,Pennsylvania,65+ years,1681
42091,Montgomery,Pennsylvania,0 - 17 years,6369
42091,Montgomery,Pennsylvania,18 to 49 years,28076
42091,Montgomery,Pennsylvania,50 to 64 years,12565
42091,Montgomery,Pennsylvania,65+ years,9625
42095,Northampton,Pennsylvania,0 - 17 years,3016
42095,Northampton,Pennsylvania,18 to 49 years,14226
42095,Northampton,Pennsylvania,50 to 64 years,6012
42095,Northampton,Pennsylvania,65+ years,5254
42097,Northumberland,Pennsylvania,0 - 17 years,593
42097,Northumberland,Pennsylvania,18 to 49 years,3723
42097,Northumberland,Pennsylvania,50 to 64 years,1786
42097,Northumberland,Pennsylvania,65+ years,1973
42099,Perry,Pennsylvania,0 - 17 years,222
42099,Perry,Pennsylvania,18 to 49 years,1351
42099,Perry,Pennsylvania,50 to 64 years,723
42099,Perry,Pennsylvania,65+ years,578
42101,Philadelphia,Pennsylvania,0 - 17 years,10399
42101,Philadelphia,Pennsylvania,18 to 49 years,67443
42101,Philadelphia,Pennsylvania,50 to 64 years,24130
42101,Philadelphia,Pennsylvania,65+ years,16860
42103,Pike,Pennsylvania,0 - 17 years,290
42103,Pike,Pennsylvania,18 to 49 years,1292
42103,Pike,Pennsylvania,50 to 64 years,681
42103,Pike,Pennsylvania,65+ years,385
42107,Schuylkill,Pennsylvania,0 - 17 years,871
42107,Schuylkill,Pennsylvania,18 to 49 years,5719
42107,Schuylkill,Pennsylvania,50 to 64 years,2935
42107,Schuylkill,Pennsylvania,65+ years,2711
42109,Snyder,Pennsylvania,0 - 17 years,244
42109,Snyder,Pennsylvania,18 to 49 years,1432
42109,Snyder,Pennsylvania,50 to 64 years,713
42109,Snyder,Pennsylvania,65+ years,699
42111,Somerset,Pennsylvania,0 - 17 years,450
42111,Somerset,Pennsylvania,18 to 49 years,3073
42111,Somerset,Pennsylvania,50 to 64 years,1652
42111,Somerset,Pennsylvania,65+ years,1473
42115,Susquehanna,Pennsylvania,0 - 17 years,165
42115,Susquehanna,Pennsylvania,18 to 49 years,753
42115,Susquehanna,Pennsylvania,50 to 64 years,378
42115,Susquehanna,Pennsylvania,65+ years,349
42117,Tioga,Pennsylvania,0 - 17 years,200
42117,Tioga,Pennsylvania,18 to 49 years,980
42117,Tioga,Pennsylvania,50 to 64 years,558
42117,Tioga,Pennsylvania,65+ years,619
42119,Union,Pennsylvania,0 - 17 years,270
42119,Union,Pennsylvania,18 to 49 years,2739
42119,Union,Pennsylvania,50 to 64 years,1187
42119,Union,Pennsylvania,65+ years,911
42121,Venango,Pennsylvania,0 - 17 years,190
42121,Venango,Pennsylvania,18 to 49 years,1434
42121,Venango,Pennsylvania,50 to 64 years,874
42121,Venango,Pennsylvania,65+ years,850
42123,Warren,Pennsylvania,0 - 17 years,129
42123,Warren,Pennsylvania,18 to 49 years,934
42123,Warren,Pennsylvania,50 to 64 years,515
42123,Warren,Pennsylvania,65+ years,564
42125,Washington,Pennsylvania,0 - 17 years,1125
42125,Washington,Pennsylvania,18 to 49 years,6776
42125,Washington,Pennsylvania,50 to 64 years,3534
42125,Washington,Pennsylvania,65+ years,2699
42127,Wayne,Pennsylvania,0 - 17 years,227
42127,Wayne,Pennsylvania,18 to 49 years,1593
42127,Wayne,Pennsylvania,50 to 64 years,769
42127,Wayne,Pennsylvania,65+ years,444
42129,Westmoreland,Pennsylvania,0 - 17 years,2200
42129,Westmoreland,Pennsylvania,18 to 49 years,12729
42129,Westmoreland,Pennsylvania,50 to 64 years,6800
42129,Westmoreland,Pennsylvania,65+ years,5888
42131,Wyoming,Pennsylvania,0 - 17 years,112
42131,Wyoming,Pennsylvania,18 to 49 years,527
42131,Wyoming,Pennsylvania,50 to 64 years,246
42131,Wyoming,Pennsylvania,65+ years,233
42133,York,Pennsylvania,0 - 17 years,3964
42133,York,Pennsylvania,18 to 49 years,18516
42133,York,Pennsylvania,50 to 64 years,8453
42133,York,Pennsylvania,65+ years,6581
44001,Bristol,Rhode Island,0 - 17 years,121
44001,Bristol,Rhode Island,18 to 49 years,628
44001,Bristol,Rhode Island,50 to 64 years,353
44001,Bristol,Rhode Island,65+ years,322
44003,Kent,Rhode Island,0 - 17 years,701
44003,Kent,Rhode Island,18 to 49 years,3262
44003,Kent,Rhode Island,50 to 64 years,1557
44003,Kent,Rhode Island,65+ years,1305
44005,Newport,Rhode Island,0 - 17 years,148
44005,Newport,Rhode Island,18 to 49 years,812
44005,Newport,Rhode Island,50 to 64 years,322
44005,Newport,Rhode Island,65+ years,218
44007,Providence,Rhode Island,0 - 17 years,4936
44007,Providence,Rhode Island,18 to 49 years,23704
44007,Providence,Rhode Island,50 to 64 years,8942
44007,Providence,Rhode Island,65+ years,6735
44009,Washington,Rhode Island,0 - 17 years,284
44009,Washington,Rhode Island,18 to 49 years,1709
44009,Washington,Rhode Island,50 to 64 years,808
44009,Washington,Rhode Island,65+ years,687
45001,Abbeville,South Carolina,0 - 17 years,248
45001,Abbeville,South Carolina,18 to 49 years,1042
45001,Abbeville,South Carolina,50 to 64 years,537
45001,Abbeville,South Carolina,65+ years,413
45003,Aiken,South Carolina,0 - 17 years,1862
45003,Aiken,South Carolina,18 to 49 years,8113
45003,Aiken,South Carolina,50 to 64 years,3516
45003,Aiken,South Carolina,65+ years,2886
45007,Anderson,South Carolina,0 - 17 years,2385
45007,Anderson,South Carolina,18 to 49 years,10014
45007,Anderson,South Carolina,50 to 64 years,4698
45007,Anderson,South Carolina,65+ years,4068
45011,Barnwell,South Carolina,0 - 17 years,259
45011,Barnwell,South Carolina,18 to 49 years,1070
45011,Barnwell,South Carolina,50 to 64 years,580
45011,Barnwell,South Carolina,65+ years,437
45013,Beaufort,South Carolina,0 - 17 years,1739
45013,Beaufort,South Carolina,18 to 49 years,8557
45013,Beaufort,South Carolina,50 to 64 years,2882
45013,Beaufort,South Carolina,65+ years,2786
45015,Berkeley,South Carolina,0 - 17 years,2015
45015,Berkeley,South Carolina,18 to 49 years,8670
45015,Berkeley,South Carolina,50 to 64 years,3107
45015,Berkeley,South Carolina,65+ years,1952
45019,Charleston,South Carolina,0 - 17 years,4019
45019,Charleston,South Carolina,18 to 49 years,24300
45019,Charleston,South Carolina,50 to 64 years,6813
45019,Charleston,South Carolina,65+ years,4762
45021,Cherokee,South Carolina,0 - 17 years,644
45021,Cherokee,South Carolina,18 to 49 years,2558
45021,Cherokee,South Carolina,50 to 64 years,1211
45021,Cherokee,South Carolina,65+ years,1048
45023,Chester,South Carolina,0 - 17 years,513
45023,Chester,South Carolina,18 to 49 years,1635
45023,Chester,South Carolina,50 to 64 years,911
45023,Chester,South Carolina,65+ years,725
45025,Chesterfield,South Carolina,0 - 17 years,583
45025,Chesterfield,South Carolina,18 to 49 years,2003
45025,Chesterfield,South Carolina,50 to 64 years,936
45025,Chesterfield,South Carolina,65+ years,818
45027,Clarendon,South Carolina,0 - 17 years,345
45027,Clarendon,South Carolina,18 to 49 years,1359
45027,Clarendon,South Carolina,50 to 64 years,696
45027,Clarendon,South Carolina,65+ years,726
45029,Colleton,South Carolina,0 - 17 years,312
45029,Colleton,South Carolina,18 to 49 years,1494
45029,Colleton,South Carolina,50 to 64 years,748
45029,Colleton,South Carolina,65+ years,705
45031,Darlington,South Carolina,0 - 17 years,955
45031,Darlington,South Carolina,18 to 49 years,3731
45031,Darlington,South Carolina,50 to 64 years,1771
45031,Darlington,South Carolina,65+ years,1517
45033,Dillon,South Carolina,0 - 17 years,688
45033,Dillon,South Carolina,18 to 49 years,1810
45033,Dillon,South Carolina,50 to 64 years,906
45033,Dillon,South Carolina,65+ years,661
45035,Dorchester,South Carolina,0 - 17 years,1931
45035,Dorchester,South Carolina,18 to 49 years,8857
45035,Dorchester,South Carolina,50 to 64 years,3246
45035,Dorchester,South Carolina,65+ years,1877
45037,Edgefield,South Carolina,0 - 17 years,282
45037,Edgefield,South Carolina,18 to 49 years,1400
45037,Edgefield,South Carolina,50 to 64 years,675
45037,Edgefield,South Carolina,65+ years,421
45039,Fairfield,South Carolina,0 - 17 years,214
45039,Fairfield,South Carolina,18 to 49 years,891
45039,Fairfield,South Carolina,50 to 64 years,522
45039,Fairfield,South Carolina,65+ years,499
45041,Florence,South Carolina,0 - 17 years,1998
45041,Florence,South Carolina,18 to 49 years,8240
45041,Florence,South Carolina,50 to 64 years,3700
45041,Florence,South Carolina,65+ years,3148
45043,Georgetown,South Carolina,0 - 17 years,726
45043,Georgetown,South Carolina,18 to 49 years,2589
45043,Georgetown,South Carolina,50 to 64 years,1460
45043,Georgetown,South Carolina,65+ years,1564
45045,Greenville,South Carolina,0 - 17 years,8442
45045,Greenville,South Carolina,18 to 49 years,34834
45045,Greenville,South Carolina,50 to 64 years,13866
45045,Greenville,South Carolina,65+ years,9860
45047,Greenwood,South Carolina,0 - 17 years,965
45047,Greenwood,South Carolina,18 to 49 years,3633
45047,Greenwood,South Carolina,50 to 64 years,1446
45047,Greenwood,South Carolina,65+ years,1311
45051,Horry,South Carolina,0 - 17 years,3399
45051,Horry,South Carolina,18 to 49 years,16433
45051,Horry,South Carolina,50 to 64 years,8494
45051,Horry,South Carolina,65+ years,8036
45053,Jasper,South Carolina,0 - 17 years,274
45053,Jasper,South Carolina,18 to 49 years,1052
45053,Jasper,South Carolina,50 to 64 years,478
45053,Jasper,South Carolina,65+ years,281
45055,Kershaw,South Carolina,0 - 17 years,927
45055,Kershaw,South Carolina,18 to 49 years,3291
45055,Kershaw,South Carolina,50 to 64 years,1522
45055,Kershaw,South Carolina,65+ years,1130
45057,Lancaster,South Carolina,0 - 17 years,1311
45057,Lancaster,South Carolina,18 to 49 years,4655
45057,Lancaster,South Carolina,50 to 64 years,2134
45057,Lancaster,South Carolina,65+ years,1797
45059,Laurens,South Carolina,0 - 17 years,787
45059,Laurens,South Carolina,18 to 49 years,2905
45059,Laurens,South Carolina,50 to 64 years,1496
45059,Laurens,South Carolina,65+ years,1184
45063,Lexington,South Carolina,0 - 17 years,4088
45063,Lexington,South Carolina,18 to 49 years,15818
45063,Lexington,South Carolina,50 to 64 years,6608
45063,Lexington,South Carolina,65+ years,4656
45067,Marion,South Carolina,0 - 17 years,449
45067,Marion,South Carolina,18 to 49 years,1469
45067,Marion,South Carolina,50 to 64 years,706
45067,Marion,South Carolina,65+ years,609
45069,Marlboro,South Carolina,0 - 17 years,339
45069,Marlboro,South Carolina,18 to 49 years,1415
45069,Marlboro,South Carolina,50 to 64 years,660
45069,Marlboro,South Carolina,65+ years,540
45071,Newberry,South Carolina,0 - 17 years,655
45071,Newberry,South Carolina,18 to 49 years,2140
45071,Newberry,South Carolina,50 to 64 years,931
45071,Newberry,South Carolina,65+ years,776
45073,Oconee,South Carolina,0 - 17 years,962
45073,Oconee,South Carolina,18 to 49 years,4499
45073,Oconee,South Carolina,50 to 64 years,1687
45073,Oconee,South Carolina,65+ years,1431
45075,Orangeburg,South Carolina,0 - 17 years,1190
45075,Orangeburg,South Carolina,18 to 49 years,4087
45075,Orangeburg,South Carolina,50 to 64 years,2082
45075,Orangeburg,South Carolina,65+ years,1739
45077,Pickens,South Carolina,0 - 17 years,1746
45077,Pickens,South Carolina,18 to 49 years,9138
45077,Pickens,South Carolina,50 to 64 years,3378
45077,Pickens,South Carolina,65+ years,2708
45079,Richland,South Carolina,0 - 17 years,4471
45079,Richland,South Carolina,18 to 49 years,26894
45079,Richland,South Carolina,50 to 64 years,7579
45079,Richland,South Carolina,65+ years,4512
45081,Saluda,South Carolina,0 - 17 years,203
45081,Saluda,South Carolina,18 to 49 years,775
45081,Saluda,South Carolina,50 to 64 years,306
45081,Saluda,South Carolina,65+ years,296
45083,Spartanburg,South Carolina,0 - 17 years,4869
45083,Spartanburg,South Carolina,18 to 49 years,18583
45083,Spartanburg,South Carolina,50 to 64 years,8152
45083,Spartanburg,South Carolina,65+ years,6001
45085,Sumter,South Carolina,0 - 17 years,1174
45085,Sumter,South Carolina,18 to 49 years,4931
45085,Sumter,South Carolina,50 to 64 years,2159
45085,Sumter,South Carolina,65+ years,1692
45087,Union,South Carolina,0 - 17 years,281
45087,Union,South Carolina,18 to 49 years,1076
45087,Union,South Carolina,50 to 64 years,630
45087,Union,South Carolina,65+ years,602
45089,Williamsburg,South Carolina,0 - 17 years,404
45089,Williamsburg,South Carolina,18 to 49 years,1708
45089,Williamsburg,South Carolina,50 to 64 years,900
45089,Williamsburg,South Carolina,65+ years,741
45091,York,South Carolina,0 - 17 years,4298
45091,York,South Carolina,18 to 49 years,14222
45091,York,South Carolina,50 to 64 years,5775
45091,York,South Carolina,65+ years,3690
46011,Brookings,South Dakota,0 - 17 years,168
46011,Brookings,South Dakota,18 to 49 years,1742
46011,Brookings,South Dakota,50 to 64 years,280
46011,Brookings,South Dakota,65+ years,242
46013,Brown,South Dakota,0 - 17 years,406
46013,Brown,South Dakota,18 to 49 years,2055
46013,Brown,South Dakota,50 to 64 years,738
46013,Brown,South Dakota,65+ years,595
46029,Codington,South Dakota,0 - 17 years,340
46029,Codington,South Dakota,18 to 49 years,1493
46029,Codington,South Dakota,50 to 64 years,668
46029,Codington,South Dakota,65+ years,417
46081,Lawrence,South Dakota,0 - 17 years,216
46081,Lawrence,South Dakota,18 to 49 years,1080
46081,Lawrence,South Dakota,50 to 64 years,422
46081,Lawrence,South Dakota,65+ years,348
46083,Lincoln,South Dakota,0 - 17 years,841
46083,Lincoln,South Dakota,18 to 49 years,3427
46083,Lincoln,South Dakota,50 to 64 years,1057
46083,Lincoln,South Dakota,65+ years,610
46093,Meade,South Dakota,0 - 17 years,163
46093,Meade,South Dakota,18 to 49 years,912
46093,Meade,South Dakota,50 to 64 years,410
46093,Meade,South Dakota,65+ years,302
46099,Minnehaha,South Dakota,0 - 17 years,2791
46099,Minnehaha,South Dakota,18 to 49 years,13174
46099,Minnehaha,South Dakota,50 to 64 years,4552
46099,Minnehaha,South Dakota,65+ years,2359
46103,Pennington,South Dakota,0 - 17 years,863
46103,Pennington,South Dakota,18 to 49 years,4797
46103,Pennington,South Dakota,50 to 64 years,1843
46103,Pennington,South Dakota,65+ years,1440
46135,Yankton,South Dakota,0 - 17 years,160
46135,Yankton,South Dakota,18 to 49 years,1144
46135,Yankton,South Dakota,50 to 64 years,473
46135,Yankton,South Dakota,65+ years,236
47001,Anderson,Tennessee,0 - 17 years,1095
47001,Anderson,Tennessee,18 to 49 years,3340
47001,Anderson,Tennessee,50 to 64 years,1579
47001,Anderson,Tennessee,65+ years,1368
47003,Bedford,Tennessee,0 - 17 years,744
47003,Bedford,Tennessee,18 to 49 years,2830
47003,Bedford,Tennessee,50 to 64 years,1140
47003,Bedford,Tennessee,65+ years,783
47009,Blount,Tennessee,0 - 17 years,1673
47009,Blount,Tennessee,18 to 49 years,6654
47009,Blount,Tennessee,50 to 64 years,3029
47009,Blount,Tennessee,65+ years,2293
47011,Bradley,Tennessee,0 - 17 years,1747
47011,Bradley,Tennessee,18 to 49 years,6189
47011,Bradley,Tennessee,50 to 64 years,2585
47011,Bradley,Tennessee,65+ years,1945
47013,Campbell,Tennessee,0 - 17 years,376
47013,Campbell,Tennessee,18 to 49 years,1430
47013,Campbell,Tennessee,50 to 64 years,633
47013,Campbell,Tennessee,65+ years,591
47017,Carroll,Tennessee,0 - 17 years,433
47017,Carroll,Tennessee,18 to 49 years,1397
47017,Carroll,Tennessee,50 to 64 years,662
47017,Carroll,Tennessee,65+ years,662
47019,Carter,Tennessee,0 - 17 years,644
47019,Carter,Tennessee,18 to 49 years,2569
47019,Carter,Tennessee,50 to 64 years,1165
47019,Carter,Tennessee,65+ years,1180
47021,Cheatham,Tennessee,0 - 17 years,452
47021,Cheatham,Tennessee,18 to 49 years,1969
47021,Cheatham,Tennessee,50 to 64 years,811
47021,Cheatham,Tennessee,65+ years,492
47025,Claiborne,Tennessee,0 - 17 years,229
47025,Claiborne,Tennessee,18 to 49 years,1068
47025,Claiborne,Tennessee,50 to 64 years,498
47025,Claiborne,Tennessee,65+ years,487
47029,Cocke,Tennessee,0 - 17 years,471
47029,Cocke,Tennessee,18 to 49 years,1643
47029,Cocke,Tennessee,50 to 64 years,843
47029,Cocke,Tennessee,65+ years,651
47031,Coffee,Tennessee,0 - 17 years,690
47031,Coffee,Tennessee,18 to 49 years,2781
47031,Coffee,Tennessee,50 to 64 years,1264
47031,Coffee,Tennessee,65+ years,1099
47035,Cumberland,Tennessee,0 - 17 years,583
47035,Cumberland,Tennessee,18 to 49 years,2393
47035,Cumberland,Tennessee,50 to 64 years,1276
47035,Cumberland,Tennessee,65+ years,1502
47037,Davidson,Tennessee,0 - 17 years,7888
47037,Davidson,Tennessee,18 to 49 years,53698
47037,Davidson,Tennessee,50 to 64 years,13064
47037,Davidson,Tennessee,65+ years,7501
47041,Dekalb,Tennessee,0 - 17 years,342
47041,Dekalb,Tennessee,18 to 49 years,1099
47041,Dekalb,Tennessee,50 to 64 years,534
47041,Dekalb,Tennessee,65+ years,414
47043,Dickson,Tennessee,0 - 17 years,854
47043,Dickson,Tennessee,18 to 49 years,2815
47043,Dickson,Tennessee,50 to 64 years,1200
47043,Dickson,Tennessee,65+ years,873
47045,Dyer,Tennessee,0 - 17 years,655
47045,Dyer,Tennessee,18 to 49 years,2209
47045,Dyer,Tennessee,50 to 64 years,1002
47045,Dyer,Tennessee,65+ years,852
47047,Fayette,Tennessee,0 - 17 years,521
47047,Fayette,Tennessee,18 to 49 years,1947
47047,Fayette,Tennessee,50 to 64 years,1068
47047,Fayette,Tennessee,65+ years,841
47051,Franklin,Tennessee,0 - 17 years,548
47051,Franklin,Tennessee,18 to 49 years,1993
47051,Franklin,Tennessee,50 to 64 years,1013
47051,Franklin,Tennessee,65+ years,862
47053,Gibson,Tennessee,0 - 17 years,800
47053,Gibson,Tennessee,18 to 49 years,2699
47053,Gibson,Tennessee,50 to 64 years,1143
47053,Gibson,Tennessee,65+ years,1062
47055,Giles,Tennessee,0 - 17 years,442
47055,Giles,Tennessee,18 to 49 years,1400
47055,Giles,Tennessee,50 to 64 years,757
47055,Giles,Tennessee,65+ years,712
47057,Grainger,Tennessee,0 - 17 years,303
